beds,baths,size,lot_size,zip_code,price
2,2.0,1006.0,144619.19999999998,98112,650000.0
4,2.0,1450.0,1000.0,98109,1185000.0
4,2.0,2140.0,4947.0,98136,960000.0
4,3.0,2480.0,4000.0,98103,1605000.0
5,2.0,2420.0,4080.0,98117,960000.0
3,4.5,1760.0,1008.0,98109,1440000.0
2,2.0,1170.0,588.0,98144,624999.0
3,2.0,1730.0,8421.0,98125,910000.0
3,2.0,1940.0,4850.0,98107,895000.0
4,2.5,3400.0,6000.0,98112,2100000.0
3,2.0,1360.0,7680.0,98125,830000.0
2,2.0,875.0,901.0,98116,656500.0
6,2.0,2230.0,5300.0,98118,700000.0
5,2.0,4190.0,8500.0,98119,2300000.0
3,2.5,2220.0,3060.0,98117,1167500.0
2,1.0,830.0,1980.0,98117,450000.0
3,2.5,2090.0,5000.0,98108,820000.0
3,1.0,1210.0,6000.0,98119,795000.0
2,1.0,691.0,43560.0,98102,998000.0
3,2.5,1820.0,43560.0,98118,690000.0
4,2.5,3105.0,7875.0,98115,1040000.0
4,2.0,1680.0,7840.0,98178,517500.0
3,2.0,2495.0,4000.0,98105,1250000.0
5,3.0,2450.0,4980.0,98144,1270000.0
4,2.0,2787.0,6011.0,98122,1207000.0
5,3.5,3310.0,2943.0,98102,1637500.0
5,4.0,3180.0,3400.0,98105,2100000.0
5,2.5,3350.0,8317.0,98126,1275000.0
2,2.0,1365.0,770.0,98122,799000.0
3,3.0,1660.0,7650.0,98117,1200000.0
3,1.5,1880.0,6194.0,98118,489000.0
1,1.0,580.0,4657.0,98102,395000.0
3,2.0,1270.0,11325.6,98146,590000.0
3,1.0,860.0,5400.0,98125,699000.0
3,3.5,1840.0,1312.0,98117,1025000.0
5,3.0,2140.0,7244.0,98125,850000.0
2,2.0,1437.0,1085.0,98122,969950.0
2,1.5,1390.0,746.0,98107,759950.0
2,1.5,870.0,938.0,98115,700000.0
5,4.5,2840.0,3200.0,98112,500000.0
3,2.0,2260.0,3880.0,98107,877000.0
2,2.0,886.0,1037.0,98116,660000.0
2,1.0,1048.0,28749.600000000002,98121,760000.0
4,2.0,1800.0,7455.0,98117,1100000.0
2,2.0,1390.0,8509.0,98116,954500.0
3,2.5,2600.0,8023.0,98136,1475000.0
4,2.0,2640.0,8385.0,98168,780000.0
2,1.5,1020.0,1249.0,98102,765000.0
3,3.0,2630.0,3755.0,98115,1130000.0
4,3.5,2910.0,4000.0,98144,1865000.0
3,2.0,1580.0,5040.0,98116,1000000.0
2,1.0,885.0,154202.4,98105,389000.0
3,2.0,2100.0,5750.0,98116,1325000.0
4,2.0,2010.0,9612.0,98105,1250000.0
4,2.0,1480.0,6820.0,98126,830000.0
3,2.0,1560.0,2400.0,98117,1180000.0
2,2.0,804.0,5000.0,98107,465600.0
4,2.0,2080.0,3850.0,98105,975000.0
2,1.0,910.0,2000.0,98117,800000.0
3,2.5,1620.0,7500.0,98106,875100.0
3,3.5,1970.0,1125.0,98105,868500.0
3,2.0,1720.0,6720.0,98116,869000.0
4,2.0,1545.0,4963.0,98103,1253000.0
3,2.5,1710.0,4814.0,98115,1190000.0
1,2.0,1141.0,17859.6,98122,699950.0
2,3.0,1276.0,1187.0,98106,520000.0
2,1.5,1978.0,5000.0,98118,858000.0
2,1.0,1060.0,8908.0,98125,700000.0
5,3.5,3220.0,4640.0,98103,820000.0
4,2.0,1170.0,9594.0,98168,530000.0
3,2.0,1770.0,5100.0,98118,660000.0
2,2.0,1420.0,1232.0,98107,690000.0
4,2.5,2980.0,3618.0,98125,1445000.0
4,1.5,1630.0,7182.0,98133,734950.0
2,1.0,680.0,8795.0,98125,625000.0
2,1.0,900.0,6030.0,98168,409050.0
5,3.5,3400.0,4560.0,98109,3340000.0
3,2.0,1300.0,2250.0,98103,735000.0
2,2.0,1094.0,5250.0,98122,675000.0
3,2.5,1763.0,2498.0,98117,1125000.0
2,1.0,940.0,3300.0,98118,550000.0
3,2.5,1820.0,1595.0,98103,990000.0
2,2.0,1200.0,1247.0,98122,705000.0
3,2.0,1939.0,13503.6,98109,1070000.0
4,2.0,1780.0,5000.0,98117,1181500.0
3,2.0,2370.0,4400.0,98119,1180000.0
2,2.5,1411.0,1201.0,98117,830000.0
4,2.5,2360.0,5725.0,98199,1750000.0
3,2.0,2630.0,9702.0,98117,1290000.0
5,3.0,2700.0,5670.0,98119,1025000.0
1,1.0,513.0,28749.600000000002,98121,315000.0
1,1.0,780.0,8960.0,98106,500000.0
4,3.0,2050.0,4362.0,98136,920000.0
2,2.0,950.0,1308.0,98117,705000.0
3,1.5,1870.0,9975.0,98168,500000.0
3,2.5,1060.0,1124.0,98117,765000.0
3,2.5,1860.0,1063.0,98103,1025000.0
3,1.5,1420.0,6009.0,98117,980000.0
3,1.0,1390.0,3090.0,98144,850000.0
3,2.0,1096.0,43560.0,98117,874500.0
3,1.0,1100.0,4120.0,98106,468000.0
3,1.0,1010.0,7100.0,98178,475000.0
2,1.5,1480.0,6000.0,98118,948800.0
3,2.0,1890.0,6808.0,98106,700000.0
4,2.0,2500.0,4414.0,98144,972500.0
4,3.5,2840.0,4000.0,98108,925000.0
3,2.0,1608.0,1568.0,98103,732000.0
2,2.5,1701.0,1827.0,98112,1354000.0
1,1.0,376.0,10018.800000000001,98199,1000000.0
1,2.0,1250.0,5183.0,98116,160000.0
3,2.5,1790.0,1600.0,98117,1050000.0
4,2.0,1670.0,7260.0,98106,650000.0
3,2.0,1640.0,5100.0,98136,900000.0
4,4.5,3228.0,3600.0,98119,2050000.0
4,2.0,1720.0,4242.0,98118,705000.0
4,2.0,2060.0,8762.0,98168,575000.0
3,2.0,1840.0,3432.0,98115,865000.0
4,3.5,3180.0,3375.0,98122,2485000.0
3,3.0,1760.0,8160.0,98125,670000.0
2,1.0,1350.0,6600.0,98115,799950.0
3,2.0,1740.0,3519.0,98199,1310000.0
3,2.0,1490.0,1050.0,98107,900000.0
3,3.0,2380.0,6172.0,98199,1385000.0
1,1.0,815.0,20908.8,98121,465000.0
4,3.5,2900.0,7470.0,98125,1337000.0
5,3.0,2370.0,5292.0,98118,800000.0
4,1.0,2470.0,13503.6,98178,770000.0
4,1.0,1740.0,6000.0,98119,925000.0
5,3.5,2610.0,3623.0,98118,915000.0
4,3.5,2015.0,1886.0,98116,1240000.0
5,3.5,3880.0,6000.0,98112,2975000.0
4,2.0,2280.0,10890.0,98168,625000.0
4,3.0,2570.0,4480.0,98105,1555000.0
5,2.0,2740.0,2850.0,98103,1175000.0
2,2.0,1469.0,1762.0,98115,900000.0
3,2.5,2860.0,4500.0,98126,1630000.0
5,4.5,3370.0,5100.0,98117,1975000.0
3,1.0,1300.0,3520.0,98109,1000000.0
2,1.0,780.0,8184.0,98118,675000.0
5,6.0,6990.0,4703.0,98103,1880000.0
2,2.5,867.0,1753.0,98115,679000.0
3,2.5,2120.0,5120.0,98122,1365000.0
2,2.0,1163.0,583.0,98117,648800.0
3,2.0,1740.0,8309.0,98115,1070000.0
4,3.0,1810.0,5850.0,98116,1118000.0
3,1.0,1177.0,6150.0,98126,650000.0
2,1.5,770.0,850.0,98116,550000.0
4,2.0,1870.0,5280.0,98199,1040000.0
1,1.0,696.0,186001.19999999998,98115,305000.0
3,2.5,1380.0,1464.0,98126,523750.0
2,1.0,1650.0,6650.0,98106,630000.0
3,2.0,1640.0,5145.0,98106,700000.0
3,3.5,1360.0,1248.0,98103,700000.0
3,1.0,970.0,8160.0,98177,625000.0
5,2.0,2180.0,8100.0,98122,950000.0
4,3.5,2970.0,3751.0,98103,2080000.0
4,2.0,2340.0,4560.0,98103,1800000.0
3,3.0,1420.0,6037.0,98115,950000.0
3,2.5,1520.0,2814.0,98108,818000.0
2,2.0,1242.0,742.0,98122,769950.0
4,3.0,3410.0,7389.0,98144,1850000.0
4,1.0,1150.0,5665.0,98118,575000.0
3,2.0,1170.0,979.0,98144,740000.0
3,2.0,1360.0,8100.0,98125,850000.0
2,2.0,1200.0,1948.0,98125,620000.0
4,2.0,2680.0,6035.0,98177,950000.0
2,1.0,670.0,6300.0,98126,510000.0
3,3.5,1240.0,1164.0,98116,690000.0
4,3.0,2940.0,4000.0,98126,1250000.0
2,2.0,1187.0,1093.0,98115,750000.0
4,2.0,1488.0,3920.0,98115,750000.0
3,1.0,970.0,12196.800000000001,98146,515000.0
3,2.5,1681.0,172933.2,98126,610000.0
2,2.0,1144.0,4850.0,98107,769950.0
4,3.5,2860.0,5880.0,98199,1657500.0
3,2.5,3100.0,4120.0,98112,2610000.0
4,3.5,2400.0,3060.0,98103,1750000.0
3,2.5,2920.0,9918.0,98133,985000.0
5,3.0,3450.0,3920.0,98109,1981000.0
3,2.5,1330.0,936.0,98107,819999.0
4,3.5,2440.0,7200.0,98125,1185000.0
3,3.5,1580.0,1312.0,98144,950000.0
3,2.0,2299.0,6022.0,98199,1435000.0
5,3.0,2360.0,2833.0,98103,1240000.0
4,3.0,1780.0,5005.0,98117,1184000.0
3,2.0,2250.0,8030.0,98105,2080000.0
5,3.0,1900.0,8160.0,98118,895000.0
5,2.5,3090.0,6161.0,98105,1600000.0
5,6.5,6240.0,6750.0,98115,3122000.0
2,1.0,770.0,5569.0,98115,640000.0
1,1.0,820.0,13503.6,98121,590000.0
3,2.0,1622.0,1521.0,98125,692950.0
2,1.0,1210.0,2000.0,98144,725000.0
3,1.5,1240.0,5000.0,98117,850000.0
3,3.0,2080.0,2486.0,98108,762000.0
2,2.0,875.0,898.0,98116,625000.0
4,2.0,2425.0,5500.0,98105,1295000.0
4,2.5,1760.0,2670.0,98144,925000.0
2,2.5,994.0,1388.0,98136,670000.0
1,1.0,515.0,57063.600000000006,98109,387000.0
3,3.5,1660.0,1228.0,98144,765000.0
4,2.0,1730.0,7723.0,98126,875000.0
5,3.0,1790.0,10018.800000000001,98125,964000.0
2,2.0,1470.0,1094.0,98126,718000.0
3,2.0,2440.0,2700.0,98103,1000000.0
4,2.0,2880.0,5000.0,98103,1485000.0
3,2.0,1678.0,1191.0,98103,1160000.0
3,2.0,1400.0,1281.0,98117,780000.0
6,4.5,5200.0,10890.0,98144,3050000.0
4,3.0,2311.0,6048.0,98115,1211000.0
3,1.5,1060.0,6765.0,98178,535000.0
2,1.0,1150.0,7425.0,98118,575000.0
5,3.0,2580.0,4462.0,98109,1500000.0
4,3.5,3240.0,5600.0,98105,2675000.0
5,3.5,3710.0,5259.0,98199,2525000.0
4,3.5,1632.0,13068.0,98136,825000.0
6,7.0,4641.0,5000.0,98112,1850000.0
3,3.5,1846.0,2250.0,98107,1170000.0
3,2.0,1240.0,5400.0,98117,705000.0
2,1.0,1760.0,4264.0,98126,550000.0
1,1.5,1285.0,41817.6,98121,1250000.0
4,2.5,3707.0,8100.0,98177,2100000.0
3,2.0,1120.0,5518.0,98106,600000.0
6,5.0,3300.0,6800.0,98105,3598950.0
3,2.0,2160.0,4590.0,98115,825000.0
2,1.0,1440.0,7080.0,98146,488000.0
5,2.0,2567.0,4995.0,98144,1550000.0
3,2.0,1960.0,3300.0,98103,865000.0
5,3.0,2610.0,2550.0,98109,1795000.0
1,1.0,777.0,176853.59999999998,98146,244950.0
3,3.5,1590.0,1314.0,98144,899000.0
3,1.5,1570.0,3880.0,98117,975000.0
4,3.0,2440.0,8556.0,98199,1850000.0
4,4.0,3463.0,4304.0,98112,2050000.0
2,4.5,1840.0,1500.0,98103,1049000.0
2,2.0,1554.0,400751.99999999994,98115,660000.0
2,1.0,950.0,4300.0,98144,337000.0
2,2.0,1371.0,5480.0,98116,1295000.0
3,2.0,2040.0,4000.0,98144,695000.0
4,2.5,2780.0,8967.0,98136,1530000.0
5,3.5,3410.0,5000.0,98115,1725000.0
2,1.5,2280.0,4000.0,98144,650000.0
3,2.0,2100.0,7800.0,98168,510000.0
2,2.0,1101.0,1608.0,98115,780000.0
3,1.5,1030.0,6086.0,98125,739000.0
2,2.0,1042.0,1615.0,98144,630000.0
3,3.5,1740.0,5000.0,98103,1020000.0
1,1.0,460.0,8094.0,98108,1250000.0
3,2.0,1540.0,993.0,98122,900000.0
5,2.0,2800.0,6250.0,98103,1200000.0
3,3.5,2480.0,5118.0,98122,1500000.0
5,3.0,2170.0,6650.0,98168,740000.0
5,4.0,2447.0,3100.0,98117,1500000.0
3,2.0,2164.0,4000.0,98117,800000.0
2,1.0,740.0,7500.0,98126,553500.0
3,2.5,2080.0,5160.0,98116,1200000.0
2,1.0,1800.0,2613.0,98105,25000000.0
2,2.0,1180.0,792.0,98106,527000.0
3,2.0,2020.0,5525.0,98117,1625000.0
3,3.5,1150.0,1199.0,98103,625000.0
3,2.0,1220.0,43560.0,98107,824900.0
2,1.0,810.0,6400.0,98146,435000.0
1,1.0,696.0,17859.6,98119,400000.0
3,3.5,2030.0,2500.0,98122,1200000.0
5,3.5,3930.0,7650.0,98133,1800000.0
5,2.0,2920.0,7800.0,98117,1359000.0
4,2.0,1460.0,5000.0,98116,787500.0
4,1.5,2770.0,3038.0,98119,850000.0
3,3.5,1690.0,1444.0,98103,965000.0
3,1.0,1170.0,8100.0,98133,825000.0
4,2.0,2370.0,8775.0,98125,1125000.0
2,1.0,976.0,2064.0,98106,475000.0
2,2.0,1040.0,12632.4,98102,685000.0
3,2.0,1711.0,1171.0,98125,675500.0
2,1.0,860.0,8280.0,98125,675000.0
1,1.0,704.0,43560.0,98144,569000.0
3,2.5,1790.0,5761.0,98106,590000.0
3,2.0,2140.0,7200.0,98115,918000.0
4,3.0,2040.0,6348.0,98103,940000.0
3,2.0,1894.0,2340.0,98144,697000.0
4,2.5,2750.0,5589.0,98112,1680000.0
4,3.5,2900.0,5040.0,98107,1600000.0
2,1.0,670.0,4500.0,98106,490000.0
4,2.5,2190.0,4590.0,98136,1075000.0
4,1.5,1810.0,9998.0,98133,764000.0
3,3.0,1440.0,5300.0,98144,1050000.0
3,2.0,2170.0,7920.0,98178,560000.0
2,2.0,993.0,10454.4,98103,709600.0
3,3.5,1450.0,1020.0,98115,835000.0
4,3.5,2336.0,2392.0,98115,975000.0
4,3.0,2320.0,4640.0,98112,1472500.0
3,2.0,1470.0,2226.0,98106,600000.0
3,1.5,990.0,4500.0,98122,775000.0
4,3.0,2110.0,7680.0,98115,1180000.0
3,1.0,1670.0,5500.0,98136,731000.0
3,2.0,2060.0,5280.0,98126,756110.0
3,1.0,1920.0,7550.0,98146,456000.0
3,2.5,2910.0,5200.0,98109,1975000.0
2,1.5,912.0,43560.0,98103,819980.0
2,2.5,1160.0,1332.0,98103,850000.0
3,1.0,2280.0,6900.0,98116,1005000.0
3,2.5,1515.0,1563.0,98102,905000.0
3,2.5,2600.0,9100.0,98146,875000.0
3,2.0,1000.0,1916.0,98122,710000.0
2,1.0,672.0,12196.800000000001,98168,373000.0
3,2.0,2190.0,5000.0,98106,840000.0
1,2.0,1517.0,13939.2,98105,1350000.0
4,2.0,2160.0,4000.0,98122,1400000.0
4,1.0,2290.0,2703.0,98103,905000.0
3,1.0,1920.0,9399.0,98117,725000.0
3,3.0,1540.0,1044.0,98115,800000.0
2,1.5,1670.0,5500.0,98117,1025000.0
4,3.0,2700.0,8360.0,98199,1100000.0
2,2.5,2282.0,119790.0,98168,475000.0
7,3.5,4530.0,5047.0,98103,2950000.0
3,2.0,1590.0,2500.0,98117,880000.0
3,2.0,2840.0,5196.0,98199,1400000.0
6,3.0,2350.0,8800.0,98118,850000.0
1,1.0,630.0,15245.999999999998,98104,335000.0
4,3.5,4350.0,7000.0,98136,2000000.0
1,3.0,1730.0,5500.0,98118,750000.0
3,2.0,1684.0,1395.0,98117,870000.0
3,2.5,2040.0,3298.0,98136,1200000.0
2,2.0,1057.0,12196.800000000001,98105,599900.0
3,2.0,2256.0,3500.0,98119,1370000.0
4,2.0,1900.0,5350.0,98118,670000.0
2,1.0,760.0,8686.0,98115,775000.0
2,1.0,780.0,6860.0,98146,395000.0
4,3.0,3020.0,3254.0,98106,1499000.0
1,2.5,2220.0,2519.0,98103,1200000.0
4,2.0,1530.0,8782.0,98118,645000.0
2,1.0,850.0,6000.0,98118,580000.0
3,2.5,1860.0,7992.0,98136,1050000.0
2,2.0,980.0,3000.0,98118,849950.0
3,2.0,1470.0,1348.0,98107,933500.0
2,1.0,980.0,2226.0,98144,598000.0
3,1.0,996.0,2588.0,98125,560000.0
1,1.0,980.0,3700.0,98106,485000.0
4,1.5,2380.0,5500.0,98117,937000.0
2,2.0,2470.0,4800.0,98102,1525000.0
4,4.0,2120.0,6000.0,98136,900000.0
2,2.5,840.0,2891.0,98115,720000.0
4,5.0,1910.0,6750.0,98177,800000.0
2,1.0,1380.0,6613.0,98106,640000.0
4,5.0,2390.0,6156.0,98117,1500000.0
4,3.0,2840.0,4550.0,98122,1399990.0
3,3.5,2996.0,5219.0,98115,2050000.0
5,3.5,5020.0,5880.0,98126,1550000.0
3,2.0,1498.0,1238.0,98122,935000.0
2,1.0,711.0,5011.0,98107,485000.0
4,3.0,2740.0,5616.0,98115,1220000.0
3,2.0,1328.0,859.0,98103,920000.0
2,2.0,1332.0,1101.0,98199,845000.0
3,2.0,2020.0,6397.0,98117,840000.0
2,2.0,1546.0,1368.0,98108,669000.0
4,3.0,2970.0,7350.0,98118,720000.0
3,3.5,1615.0,43560.0,98133,796000.0
2,2.0,1170.0,588.0,98144,625000.0
3,2.0,1350.0,1056.0,98136,722500.0
2,2.0,1143.0,672.0,98107,689900.0
3,2.5,1220.0,1095.0,98109,900000.0
4,1.5,2100.0,6532.0,98199,875000.0
4,1.5,3200.0,5508.0,98117,1290000.0
3,2.0,2930.0,30491.999999999996,98146,775000.0
4,4.0,2550.0,5300.0,98117,1550000.0
2,2.0,789.0,11761.2,98107,475000.0
3,3.0,2546.0,3600.0,98109,1810000.0
2,1.0,680.0,8382.0,98146,565000.0
2,1.5,1000.0,1000.0,98117,640000.0
3,2.0,1676.0,4828.0,98115,840000.0
1,1.0,750.0,5750.0,98116,725000.0
4,2.0,3220.0,7800.0,98177,2000000.0
2,2.0,2340.0,6802.0,98105,1398000.0
5,3.0,4040.0,4320.0,98105,1650000.0
2,1.0,990.0,4800.0,98108,455000.0
4,4.0,2850.0,4900.0,98105,1755000.0
4,2.5,1620.0,6120.0,98126,849950.0
2,1.0,1240.0,4317.0,98116,656500.0
3,2.5,1620.0,1377.0,98112,935000.0
3,3.0,1608.0,2039.0,98126,625000.0
4,1.0,1530.0,6250.0,98117,740000.0
4,2.0,2270.0,3600.0,98119,1335000.0
2,1.0,1180.0,1560.0,98122,677000.0
1,1.0,672.0,23522.4,98107,464000.0
3,1.5,998.0,904.0,98117,610000.0
4,2.0,2220.0,5775.0,98144,740000.0
1,1.0,700.0,17859.6,98119,405000.0
7,6.0,7636.0,8625.0,98103,2225000.0
4,5.5,3530.0,19166.4,98118,1550000.0
3,2.0,1620.0,3840.0,98117,675000.0
4,3.0,1620.0,3380.0,98117,950000.0
4,3.5,2600.0,4101.0,98108,1060000.0
3,2.0,1960.0,6138.0,98115,900000.0
2,2.0,950.0,29620.800000000003,98106,395000.0
2,2.0,1410.0,10890.0,98112,880000.0
2,1.5,1022.0,43560.0,98144,729000.0
4,2.0,2840.0,5750.0,98126,1175000.0
5,2.0,1920.0,4173.0,98118,739000.0
3,3.5,3880.0,12632.4,98199,2500000.0
3,2.0,1010.0,6300.0,98106,650000.0
6,4.0,3300.0,3810.0,98103,1237500.0
3,1.0,1070.0,6567.0,98178,580000.0
3,1.0,1270.0,7140.0,98117,1050000.0
3,2.0,1413.0,43560.0,98103,1099970.0
3,2.5,1820.0,3090.0,98115,1030000.0
3,3.5,3290.0,7338.0,98126,1400000.0
2,2.0,1391.0,1049.0,98115,672500.0
2,2.0,1372.0,900.0,98125,649950.0
2,1.5,960.0,8057.0,98199,515000.0
3,2.5,1890.0,1097.0,98144,699000.0
4,3.0,2230.0,6700.0,98115,1150000.0
4,2.0,1820.0,5600.0,98117,760000.0
8,4.5,3600.0,4360.0,98105,1500000.0
2,2.5,1305.0,2044.0,98116,770000.0
3,2.0,1840.0,3880.0,98117,959630.0
2,2.5,1040.0,990.0,98117,705000.0
4,2.5,3198.0,5000.0,98103,1712000.0
2,2.5,950.0,1500.0,98107,675000.0
3,1.0,1050.0,4080.0,98117,835000.0
3,1.0,860.0,8054.0,98178,425000.0
4,3.0,1890.0,1097.0,98144,699000.0
2,2.5,1138.0,172933.2,98126,515000.0
4,2.0,1830.0,9920.0,98146,535000.0
2,1.0,1980.0,2295.0,98144,699950.0
3,5.5,1730.0,1766.0,98105,850000.0
3,3.0,2462.0,2272.0,98117,915000.0
3,3.5,1300.0,1994.0,98106,583000.0
4,2.0,1550.0,6000.0,98103,1325000.0
3,3.5,1679.0,43560.0,98126,689000.0
3,1.0,1220.0,5850.0,98116,680000.0
3,1.5,1540.0,8505.0,98178,535000.0
3,2.0,1520.0,2185.0,98116,916500.0
3,1.0,1320.0,6250.0,98168,529000.0
2,1.0,1290.0,1875.0,98103,640000.0
3,2.5,1870.0,837.0,98117,890000.0
3,3.5,1762.0,1494.0,98102,1000000.0
3,1.0,1240.0,4842.0,98118,531000.0
3,1.5,1307.0,1362.0,98125,650000.0
2,1.5,1070.0,1569.0,98103,849950.0
2,1.0,1820.0,7500.0,98125,1037300.0
3,2.0,1790.0,4080.0,98115,900000.0
5,3.5,3700.0,5520.0,98119,2050000.0
4,3.5,3340.0,6300.0,98144,2100000.0
4,2.5,2250.0,7650.0,98106,924900.0
3,2.0,1799.0,1471.0,98103,940000.0
5,2.5,4639.0,8036.0,98112,3350000.0
3,1.0,1810.0,10454.4,98178,512000.0
3,2.0,2120.0,6009.0,98117,1345000.0
1,1.0,616.0,15245.999999999998,98101,399900.0
6,6.0,1780.0,7900.0,98168,733500.0
4,2.0,2630.0,8750.0,98115,1350000.0
5,3.0,3060.0,6250.0,98116,950000.0
3,2.0,2700.0,16117.199999999999,98178,734000.0
5,4.0,2030.0,6000.0,98144,670000.0
3,2.5,1620.0,1423.0,98122,770000.0
5,4.5,5704.0,7200.0,98119,4000000.0
2,1.0,700.0,4000.0,98117,800000.0
2,3.0,1260.0,3920.0,98117,770000.0
4,2.0,1770.0,3920.0,98115,1425000.0
4,2.5,1812.0,1632.0,98136,825000.0
2,2.0,840.0,1177.0,98144,725000.0
3,2.0,2100.0,7800.0,98136,845000.0
5,3.0,2550.0,9192.0,98125,1450000.0
3,2.5,2198.0,2621.0,98144,1675000.0
2,1.0,770.0,6501.0,98125,620000.0
2,2.0,1150.0,2462.0,98107,725000.0
3,2.0,2330.0,5280.0,98103,1098000.0
5,4.5,4693.0,10454.4,98122,2650000.0
3,3.0,1790.0,7286.0,98125,755000.0
4,3.5,2960.0,4500.0,98103,1700000.0
2,2.0,1391.0,14810.400000000001,98109,860000.0
3,2.0,1160.0,7500.0,98178,566000.0
4,2.0,2570.0,4800.0,98103,1495000.0
3,2.0,1611.0,4648.0,98107,915000.0
4,2.5,2474.0,2970.0,98115,1725000.0
3,2.0,1300.0,2997.0,98144,778000.0
2,2.5,840.0,1224.0,98144,620000.0
2,2.0,1100.0,698.0,98107,749000.0
3,2.5,2730.0,3000.0,98122,1199000.0
3,3.0,1650.0,1622.0,98103,950000.0
3,3.0,1650.0,1376.0,98103,974999.0
4,1.0,1850.0,4500.0,98118,600000.0
5,3.5,4050.0,3600.0,98119,2895000.0
1,1.0,865.0,54885.6,98112,712500.0
3,3.0,1790.0,7080.0,98109,1325000.0
5,3.0,2020.0,6000.0,98119,899000.0
3,1.5,1280.0,4000.0,98144,750000.0
4,2.0,1630.0,4982.0,98116,942000.0
3,3.5,1460.0,1200.0,98117,740000.0
3,2.0,1210.0,1374.0,98103,875000.0
4,2.0,2080.0,5250.0,98116,1098000.0
4,2.0,3542.0,5000.0,98144,1150000.0
3,1.5,2200.0,4800.0,98117,860000.0
2,2.5,1169.0,1092.0,98117,615000.0
2,1.0,1770.0,4800.0,98103,926000.0
4,2.0,1641.0,6122.0,98118,538800.0
2,1.5,860.0,1154.0,98122,734950.0
4,3.5,4990.0,10890.0,98112,4815000.0
3,2.0,1749.0,1149.0,98125,699950.0
3,4.0,1580.0,1086.0,98144,825000.0
3,2.5,2340.0,8000.0,98177,1900000.0
6,3.0,2440.0,8000.0,98144,925000.0
2,2.0,1227.0,1393.0,98115,715000.0
5,4.0,2734.0,3774.0,98115,1300000.0
2,2.0,839.0,23086.800000000003,98125,385000.0
3,1.0,1120.0,7407.0,98178,708000.0
3,2.0,1482.0,1085.0,98117,919000.0
3,3.5,1680.0,1486.0,98126,675000.0
2,2.0,1400.0,14810.400000000001,98199,699950.0
3,2.0,1370.0,21780.0,98112,910000.0
4,2.0,2140.0,6250.0,98199,1150000.0
3,2.0,1710.0,4267.0,98133,659000.0
